CustomerID,Recency,Frequency,Monetary,CLV,R_Score,F_Score,M_Score,RFM_Segment,KMeans_Cluster,KMeans_Name
17519,30,10,147.5,354.0,2,2,2,Lost Customers,2,Lost Customers
17524,22,22,423.22,1385.08,3,5,5,Loyal Customers,3,Champions
17525,31,13,150.13,348.69,2,3,2,Lost Customers,2,Lost Customers
17526,2,23,297.68,10716.48,5,5,4,Champions,3,Champions
17529,68,5,30.01,31.78,1,1,1,Lost Customers,1,Lost Customers
17530,95,9,67.76,51.35,1,2,1,Lost Customers,1,Lost Customers
17534,11,9,203.12,1329.51,4,2,3,Potential Loyalists,0,Potential Loyalists
17535,1,33,493.77,35551.44,5,5,5,Champions,3,Champions
17536,19,12,296.67,1124.22,3,3,4,Loyal Customers,2,Lost Customers
17539,26,21,259.65,719.03,2,5,4,At Risk,2,Lost Customers
17540,55,9,375.47,491.52,1,2,5,Lost Customers,2,Lost Customers
17541,13,11,174.18,964.69,4,3,3,Loyal Customers,0,Potential Loyalists
17542,7,10,268.66,2763.36,5,2,4,Potential Loyalists,0,Potential Loyalists
17543,27,24,575.49,1534.64,2,5,5,At Risk,3,Champions
17545,42,14,172.67,296.01,2,4,3,At Risk,2,Lost Customers
17546,6,20,437.25,5247.0,5,4,5,Champions,3,Champions
17548,3,7,89.79,2154.96,5,1,1,Potential Loyalists,0,Potential Loyalists
17553,24,10,103.95,311.85,3,2,2,Lost Customers,1,Lost Customers
17554,44,12,98.29,160.84,2,3,1,Lost Customers,1,Lost Customers
17557,105,6,96.35,66.07,1,1,1,Lost Customers,1,Lost Customers
17560,2,28,663.12,23872.32,5,5,5,Champions,3,Champions
17561,60,13,180.71,216.85,1,3,3,At Risk,2,Lost Customers
17565,16,11,257.63,1159.34,3,3,4,Loyal Customers,2,Lost Customers
17567,2,9,164.83,5933.88,5,2,3,Potential Loyalists,0,Potential Loyalists
17568,16,10,83.9,377.55,3,2,1,Lost Customers,1,Lost Customers
17569,3,36,805.35,19328.4,5,5,5,Champions,3,Champions
17571,44,15,285.34,466.92,2,4,4,At Risk,2,Lost Customers
17574,46,8,274.99,430.42,2,1,4,Lost Customers,2,Lost Customers
17575,10,26,663.23,4775.26,4,5,5,Champions,3,Champions
17578,1,26,330.48,23794.56,5,5,4,Champions,3,Champions
17580,33,10,119.73,261.23,2,2,2,Lost Customers,1,Lost Customers
17581,1,14,207.52,14941.44,5,4,3,Loyal Customers,0,Potential Loyalists
17582,17,26,572.18,2423.35,3,5,5,Loyal Customers,3,Champions
17585,40,17,237.29,427.12,2,4,4,At Risk,2,Lost Customers
17586,123,6,41.7,24.41,1,1,1,Lost Customers,1,Lost Customers
17588,14,38,597.75,3074.14,4,5,5,Champions,3,Champions
17590,21,7,108.1,370.63,3,1,2,Lost Customers,1,Lost Customers
17591,26,8,79.15,219.18,2,1,1,Lost Customers,1,Lost Customers
17592,20,37,594.45,2140.02,3,5,5,Loyal Customers,3,Champions
17596,130,9,637.02,352.81,1,2,5,Lost Customers,2,Lost Customers
17598,42,12,126.71,217.22,2,3,2,Lost Customers,2,Lost Customers
17600,35,13,228.01,469.05,2,3,3,At Risk,2,Lost Customers
17602,17,9,104.59,442.97,3,2,2,Lost Customers,1,Lost Customers
17604,33,9,285.88,623.74,2,2,4,Lost Customers,2,Lost Customers
17607,71,11,72.22,73.24,1,3,1,Lost Customers,1,Lost Customers
17611,34,24,391.74,829.57,2,5,5,At Risk,3,Champions
17615,92,5,55.76,43.64,1,1,1,Lost Customers,1,Lost Customers
17616,2,22,188.42,6783.12,5,5,3,Loyal Customers,3,Champions
17618,118,8,311.15,189.85,1,1,4,Lost Customers,2,Lost Customers
17619,14,34,544.55,2800.54,4,5,5,Champions,3,Champions
17621,18,9,69.0,276.0,3,2,1,Lost Customers,1,Lost Customers
17622,63,7,62.69,71.65,1,1,1,Lost Customers,1,Lost Customers
17624,12,24,235.53,1413.18,4,5,4,Champions,3,Champions
17625,13,9,108.35,600.09,4,2,2,Potential Loyalists,0,Potential Loyalists
17626,2,22,195.48,7037.28,5,5,3,Loyal Customers,3,Champions
17630,109,6,218.63,144.42,1,1,3,Lost Customers,1,Lost Customers
17631,52,7,94.07,130.25,1,1,1,Lost Customers,1,Lost Customers
17636,53,7,147.1,199.83,1,1,2,Lost Customers,1,Lost Customers
17637,1,9,271.4,19540.8,5,2,4,Potential Loyalists,0,Potential Loyalists
17640,12,13,119.15,714.9,4,3,2,Loyal Customers,0,Potential Loyalists
17643,27,14,297.34,792.91,2,4,4,At Risk,2,Lost Customers
17644,6,26,356.33,4275.96,5,5,5,Champions,3,Champions
17645,53,11,155.38,211.08,1,3,2,Lost Customers,2,Lost Customers
17647,38,13,88.29,167.29,2,3,1,Lost Customers,1,Lost Customers
17651,11,9,113.56,743.3,4,2,2,Potential Loyalists,0,Potential Loyalists
17655,54,18,203.22,270.96,1,4,3,At Risk,2,Lost Customers
17656,10,7,68.84,495.65,4,1,1,Potential Loyalists,1,Lost Customers
17657,26,11,89.28,247.24,2,3,1,Lost Customers,1,Lost Customers
17658,25,17,381.28,1098.09,3,4,5,Loyal Customers,2,Lost Customers
17659,70,11,74.38,76.51,1,3,1,Lost Customers,1,Lost Customers
17661,27,7,40.54,108.11,2,1,1,Lost Customers,1,Lost Customers
17667,17,8,100.21,424.42,3,1,1,Lost Customers,1,Lost Customers
17668,19,24,272.22,1031.57,3,5,4,Loyal Customers,3,Champions
17670,90,11,177.17,141.74,1,3,3,At Risk,2,Lost Customers
17671,5,12,408.16,5877.5,5,3,5,Loyal Customers,0,Potential Loyalists
17672,5,14,247.48,3563.71,5,4,4,Champions,0,Potential Loyalists
17673,8,14,166.64,1499.76,4,4,3,Loyal Customers,0,Potential Loyalists
17675,15,29,533.33,2559.98,3,5,5,Loyal Customers,3,Champions
17678,2,11,144.12,5188.32,5,3,2,Loyal Customers,0,Potential Loyalists
17683,31,9,156.16,362.69,2,2,2,Lost Customers,2,Lost Customers
17685,3,9,160.6,3854.4,5,2,3,Potential Loyalists,0,Potential Loyalists
17686,12,13,127.88,767.28,4,3,2,Loyal Customers,0,Potential Loyalists
17690,67,6,221.26,237.77,1,1,3,Lost Customers,1,Lost Customers
17691,26,12,197.55,547.06,2,3,3,At Risk,2,Lost Customers
17692,111,7,124.0,80.43,1,1,2,Lost Customers,1,Lost Customers
17693,5,21,448.38,6456.67,5,5,5,Champions,3,Champions
17695,3,13,545.6,13094.4,5,3,5,Loyal Customers,3,Champions
17699,2,42,694.01,24984.36,5,5,5,Champions,3,Champions
17701,14,15,398.91,2051.54,4,4,5,Champions,2,Lost Customers
17703,80,8,120.75,108.68,1,1,2,Lost Customers,1,Lost Customers
17704,34,14,267.28,566.0,2,4,4,At Risk,2,Lost Customers
17713,15,11,275.85,1324.08,3,3,4,Loyal Customers,2,Lost Customers
17717,10,7,46.58,335.38,4,1,1,Potential Loyalists,1,Lost Customers
17718,17,5,75.76,320.87,3,1,1,Lost Customers,1,Lost Customers
17721,18,9,155.91,623.64,3,2,2,Lost Customers,2,Lost Customers
17724,10,12,164.22,1182.38,4,3,3,Loyal Customers,0,Potential Loyalists
17725,48,8,155.51,233.26,1,1,2,Lost Customers,1,Lost Customers
17726,16,19,187.16,842.22,3,4,3,Loyal Customers,2,Lost Customers
17727,5,23,261.86,3770.78,5,5,4,Champions,3,Champions
17730,15,12,577.19,2770.51,3,3,5,Loyal Customers,2,Lost Customers
17731,13,12,114.38,633.49,4,3,2,Loyal Customers,0,Potential Loyalists
17732,6,26,423.2,5078.4,5,5,5,Champions,3,Champions
17734,34,6,66.52,140.87,2,1,1,Lost Customers,1,Lost Customers
17738,2,35,513.7,18493.2,5,5,5,Champions,3,Champions
17739,3,4,73.2,1756.8,5,1,1,Potential Loyalists,0,Potential Loyalists
17742,47,6,243.1,372.41,2,1,4,Lost Customers,2,Lost Customers
17744,1,8,46.39,3340.08,5,1,1,Potential Loyalists,0,Potential Loyalists
17745,12,20,304.28,1825.68,4,4,4,Champions,3,Champions
17750,10,11,376.81,2713.03,4,3,5,Loyal Customers,2,Lost Customers
17751,30,10,410.49,985.18,2,2,5,Lost Customers,2,Lost Customers
17752,17,16,404.96,1715.12,3,4,5,Loyal Customers,2,Lost Customers
17754,33,8,91.56,199.77,2,1,1,Lost Customers,1,Lost Customers
17755,1,10,120.65,8686.8,5,2,2,Potential Loyalists,0,Potential Loyalists
17757,8,23,240.03,2160.27,4,5,4,Champions,3,Champions
17759,11,12,138.23,904.78,4,3,2,Loyal Customers,0,Potential Loyalists
17760,35,14,340.48,700.42,2,4,5,At Risk,2,Lost Customers
17764,56,8,111.04,142.77,1,1,2,Lost Customers,1,Lost Customers
17765,1,16,382.02,27505.44,5,4,5,Champions,3,Champions
17767,18,12,182.91,731.64,3,3,3,Loyal Customers,2,Lost Customers
17771,2,9,100.84,3630.24,5,2,1,Potential Loyalists,0,Potential Loyalists
17772,26,25,465.95,1290.32,2,5,5,At Risk,3,Champions
17773,12,26,357.39,2144.34,4,5,5,Champions,3,Champions
17774,158,5,30.52,13.91,1,1,1,Lost Customers,1,Lost Customers
17776,14,18,254.44,1308.55,4,4,4,Champions,2,Lost Customers
17777,29,38,636.16,1579.43,2,5,5,At Risk,3,Champions
17778,12,19,336.86,2021.16,4,4,5,Champions,3,Champions
17779,12,32,843.97,5063.82,4,5,5,Champions,3,Champions
17782,29,3,42.28,104.97,2,1,1,Lost Customers,1,Lost Customers
17783,18,7,294.37,1177.48,3,1,4,Big Spenders,2,Lost Customers
17784,22,12,204.91,670.61,3,3,3,Loyal Customers,2,Lost Customers
17788,52,10,140.22,194.15,1,2,2,Lost Customers,1,Lost Customers
17789,13,22,297.43,1647.3,4,5,4,Champions,3,Champions
17791,6,23,300.25,3603.0,5,5,4,Champions,3,Champions
17793,16,18,313.11,1409.0,3,4,4,Loyal Customers,2,Lost Customers
17794,28,10,153.29,394.17,2,2,2,Lost Customers,2,Lost Customers
17795,9,9,67.74,541.92,4,2,1,Potential Loyalists,0,Potential Loyalists
17796,17,12,163.69,693.28,3,3,3,Loyal Customers,2,Lost Customers
17797,27,29,501.45,1337.2,2,5,5,At Risk,3,Champions
17800,9,18,387.08,3096.64,4,4,5,Champions,3,Champions
17801,38,22,341.48,647.01,2,5,5,At Risk,2,Lost Customers
17802,33,13,112.74,245.98,2,3,2,Lost Customers,2,Lost Customers
17805,69,13,113.44,118.37,1,3,2,Lost Customers,2,Lost Customers
17806,41,31,489.12,858.94,2,5,5,At Risk,3,Champions
17808,94,12,85.46,65.46,1,3,1,Lost Customers,1,Lost Customers
17810,8,9,179.57,1616.13,4,2,3,Potential Loyalists,0,Potential Loyalists
17811,8,17,227.29,2045.61,4,4,3,Loyal Customers,0,Potential Loyalists
17818,6,9,92.58,1110.96,5,2,1,Potential Loyalists,0,Potential Loyalists
17823,23,10,165.32,517.52,3,2,3,Lost Customers,2,Lost Customers
17827,4,20,187.04,3366.72,5,4,3,Loyal Customers,0,Potential Loyalists
17832,15,10,96.31,462.29,3,2,1,Lost Customers,0,Potential Loyalists
17833,7,9,188.64,1940.3,5,2,3,Potential Loyalists,0,Potential Loyalists
17835,17,18,317.99,1346.78,3,4,4,Loyal Customers,2,Lost Customers
17842,60,8,58.2,69.84,1,1,1,Lost Customers,1,Lost Customers
17844,66,23,258.6,282.11,1,5,4,At Risk,2,Lost Customers
17845,3,10,242.15,5811.6,5,2,4,Potential Loyalists,0,Potential Loyalists
17847,49,23,667.77,981.21,1,5,5,At Risk,3,Champions
17850,1,14,156.53,11270.16,5,4,3,Loyal Customers,0,Potential Loyalists
17851,11,8,42.73,279.69,4,1,1,Potential Loyalists,1,Lost Customers
17853,5,11,228.26,3286.94,5,3,4,Loyal Customers,0,Potential Loyalists
17854,18,14,137.83,551.32,3,4,2,Loyal Customers,2,Lost Customers
17855,17,17,163.21,691.24,3,4,3,Loyal Customers,2,Lost Customers
17859,20,11,212.42,764.71,3,3,3,Loyal Customers,2,Lost Customers
17860,86,14,187.81,157.24,1,4,3,At Risk,2,Lost Customers
17864,10,33,886.7,6384.24,4,5,5,Champions,3,Champions
17867,9,11,129.9,1039.2,4,3,2,Loyal Customers,0,Potential Loyalists
17868,18,38,714.84,2859.36,3,5,5,Loyal Customers,3,Champions
17869,70,8,88.03,90.55,1,1,1,Lost Customers,1,Lost Customers
17870,86,9,89.37,74.82,1,2,1,Lost Customers,1,Lost Customers
17871,46,10,256.65,401.71,2,2,4,Lost Customers,2,Lost Customers
17872,9,15,205.61,1644.88,4,4,3,Loyal Customers,0,Potential Loyalists
17877,29,22,294.78,731.87,2,5,4,At Risk,2,Lost Customers
17878,4,12,112.83,2030.94,5,3,2,Loyal Customers,0,Potential Loyalists
17879,24,10,122.02,366.06,3,2,2,Lost Customers,1,Lost Customers
17880,3,8,88.39,2121.36,5,1,1,Potential Loyalists,0,Potential Loyalists
17881,10,12,382.61,2754.79,4,3,5,Loyal Customers,2,Lost Customers
17883,11,12,108.33,709.07,4,3,2,Loyal Customers,0,Potential Loyalists
17886,15,20,323.46,1552.61,3,4,4,Loyal Customers,3,Champions
17887,24,15,573.7,1721.1,3,4,5,Loyal Customers,2,Lost Customers
17889,29,11,89.1,221.21,2,3,1,Lost Customers,1,Lost Customers
17890,140,8,258.06,132.72,1,1,4,Lost Customers,2,Lost Customers
17891,5,38,687.53,9900.43,5,5,5,Champions,3,Champions
17892,59,10,165.89,202.44,1,2,3,Lost Customers,2,Lost Customers
17895,12,45,758.09,4548.54,4,5,5,Champions,3,Champions
17897,40,18,249.69,449.44,2,4,4,At Risk,2,Lost Customers
17898,49,11,119.15,175.08,1,3,2,Lost Customers,1,Lost Customers
17901,41,19,273.39,480.1,2,4,4,At Risk,2,Lost Customers
17902,3,9,271.03,6504.72,5,2,4,Potential Loyalists,0,Potential Loyalists
17904,47,7,396.57,607.51,2,1,5,Lost Customers,2,Lost Customers
17906,22,27,579.91,1897.89,3,5,5,Loyal Customers,3,Champions
17907,5,26,395.7,5698.08,5,5,5,Champions,3,Champions
17913,58,7,77.28,95.93,1,1,1,Lost Customers,1,Lost Customers
17915,66,7,195.16,212.9,1,1,3,Lost Customers,1,Lost Customers
17917,5,22,359.17,5172.05,5,5,5,Champions,3,Champions
17919,52,8,74.95,103.78,1,1,1,Lost Customers,1,Lost Customers
17921,15,12,96.61,463.73,3,3,1,Loyal Customers,0,Potential Loyalists
17922,43,12,140.7,235.59,2,3,2,Lost Customers,2,Lost Customers
17923,3,27,378.77,9090.48,5,5,5,Champions,3,Champions
17925,17,10,77.9,329.93,3,2,1,Lost Customers,1,Lost Customers
17926,30,17,188.78,453.07,2,4,3,At Risk,2,Lost Customers
17929,38,8,114.12,216.23,2,1,2,Lost Customers,1,Lost Customers
17932,69,14,264.15,275.63,1,4,4,At Risk,2,Lost Customers
17934,37,8,137.66,267.88,2,1,2,Lost Customers,1,Lost Customers
17941,8,8,89.07,801.63,4,1,1,Potential Loyalists,0,Potential Loyalists
17943,23,14,110.14,344.79,3,4,2,Loyal Customers,2,Lost Customers
17946,12,18,373.2,2239.2,4,4,5,Champions,3,Champions
17947,6,48,938.81,11265.72,5,5,5,Champions,3,Champions
17948,56,8,56.26,72.33,1,1,1,Lost Customers,1,Lost Customers
17949,49,15,304.23,447.03,1,4,4,At Risk,2,Lost Customers
17951,65,14,585.13,648.14,1,4,5,At Risk,2,Lost Customers
17954,11,12,169.51,1109.52,4,3,3,Loyal Customers,0,Potential Loyalists
17959,11,25,331.42,2169.29,4,5,4,Champions,3,Champions
17961,65,9,695.74,770.67,1,2,5,Lost Customers,2,Lost Customers
17962,29,12,129.02,320.33,2,3,2,Lost Customers,2,Lost Customers
17966,29,10,266.23,660.98,2,2,4,Lost Customers,2,Lost Customers
17971,10,15,282.71,2035.51,4,4,4,Champions,2,Lost Customers
17975,10,15,127.44,917.57,4,4,2,Loyal Customers,0,Potential Loyalists
17976,8,12,128.27,1154.43,4,3,2,Loyal Customers,0,Potential Loyalists
17977,12,24,268.59,1611.54,4,5,4,Champions,3,Champions
17978,3,11,137.42,3298.08,5,3,2,Loyal Customers,0,Potential Loyalists
17979,45,14,163.58,261.73,2,4,3,At Risk,2,Lost Customers
17980,3,18,160.16,3843.84,5,4,3,Loyal Customers,0,Potential Loyalists
17984,7,11,96.37,991.23,5,3,1,Loyal Customers,0,Potential Loyalists
17985,10,26,527.32,3796.7,4,5,5,Champions,3,Champions
17986,3,20,360.27,8646.48,5,4,5,Champions,3,Champions
17988,15,11,115.56,554.69,3,3,2,Loyal Customers,0,Potential Loyalists
17989,47,13,200.6,307.3,2,3,3,At Risk,2,Lost Customers
17991,2,8,44.03,1585.08,5,1,1,Potential Loyalists,0,Potential Loyalists
17995,31,12,196.34,456.02,2,3,3,At Risk,2,Lost Customers
17996,16,9,53.67,241.52,3,2,1,Lost Customers,1,Lost Customers
17997,17,24,295.08,1249.75,3,5,4,Loyal Customers,3,Champions
17999,8,24,251.76,2265.84,4,5,4,Champions,3,Champions
